Algoritmo,n,Keygen_us,Keygen_ciclos,Sign_us,Sign_ciclos,Verify_us,Verify_ciclos
ML-DSA-87,1024,307,887835,539,1561998,217,625907
ML-DSA-87,1024,324,938615,1349,3905198,218,629967
ML-DSA-87,1024,313,906308,1143,3306927,216,625965
ML-DSA-87,1024,308,891780,411,1190073,216,625907
ML-DSA-87,1024,308,890938,516,1493964,216,625123
ML-DSA-87,1024,309,895230,1251,3618794,216,626516
ML-DSA-87,1024,313,906453,852,2466421,220,637216
ML-DSA-87,1024,314,908715,541,1565653,219,633737
ML-DSA-87,1024,307,888647,541,1566667,222,640262
ML-DSA-87,1024,309,894128,411,1188913,251,728219
ML-DSA-87,1024,307,891257,416,1203471,218,630431
ML-DSA-87,1024,311,899551,990,2865605,219,636608
ML-DSA-87,1024,310,897550,1095,3168829,216,625732
ML-DSA-87,1024,317,919764,935,2704946,219,633940
ML-DSA-87,1024,308,891750,411,1191291,220,636608
ML-DSA-87,1024,306,886385,413,1194713,216,625820
ML-DSA-87,1024,307,888386,857,2481588,217,627125
ML-DSA-87,1024,309,895491,539,1559417,221,640755
ML-DSA-87,1024,307,889488,516,1492978,218,630576
ML-DSA-87,1024,310,896970,2213,6406564,220,636434
ML-DSA-87,1024,336,972631,860,2489419,216,626168
ML-DSA-87,1024,307,889807,1011,2924592,219,635506
ML-DSA-87,1024,307,886849,1271,3678796,217,630084
ML-DSA-87,1024,317,918344,408,1183055,218,629823
ML-DSA-87,1024,313,903959,620,1795187,220,637508
ML-DSA-87,1024,306,888473,1459,4223415,219,631824
ML-DSA-87,1024,307,888096,1142,3307044,220,636608
ML-DSA-87,1024,307,890155,544,1574004,220,634984
ML-DSA-87,1024,309,895375,929,2690881,218,629155
ML-DSA-87,1024,312,902364,933,2700016,248,718562
ML-DSA-87,1024,306,887139,413,1193727,219,636259
ML-DSA-87,1024,304,879599,411,1190507,220,635941
ML-DSA-87,1024,304,881716,652,1887378,216,626603
ML-DSA-87,1024,310,897956,1281,3706983,217,626980
ML-DSA-87,1024,322,934003,620,1796695,217,626197
ML-DSA-87,1024,312,904539,408,1179691,216,625646
ML-DSA-87,1024,318,920286,1168,3381081,217,626342
ML-DSA-87,1024,312,904017,413,1194771,217,629068
ML-DSA-87,1024,309,894360,410,1187607,218,630286
ML-DSA-87,1024,308,890880,540,1564521,217,631069
ML-DSA-87,1024,311,901668,1930,5585892,245,710500
ML-DSA-87,1024,309,894302,729,2111083,217,627125
ML-DSA-87,1024,313,905757,1412,4087173,218,630547
ML-DSA-87,1024,317,919300,513,1484916,220,636231
ML-DSA-87,1024,310,898391,1454,4209814,222,641741
ML-DSA-87,1024,323,933829,1376,3983963,223,644815
ML-DSA-87,1024,309,896941,409,1183518,223,646381
ML-DSA-87,1024,305,883369,515,1490775,220,636666
ML-DSA-87,1024,307,888937,518,1500547,216,625733
ML-DSA-87,1024,310,897144,518,1500083,216,625124
ML-DSA-87,1024,306,886704,412,1193031,216,625791
ML-DSA-87,1024,311,901117,802,2321334,218,630403
ML-DSA-87,1024,309,896535,515,1490745,221,640002
ML-DSA-87,1024,306,887777,407,1177632,225,651108
ML-DSA-87,1024,306,886066,671,1943144,216,625907
ML-DSA-87,1024,309,893432,1277,3695093,218,631562
ML-DSA-87,1024,304,878410,1024,2964148,217,627792
ML-DSA-87,1024,331,959900,513,1484742,216,625355
ML-DSA-87,1024,307,888763,752,2176798,216,627038
ML-DSA-87,1024,308,892678,516,1494775,216,625994
ML-DSA-87,1024,305,883195,753,2178625,217,629706
ML-DSA-87,1024,313,907845,410,1186651,218,629909
ML-DSA-87,1024,311,902045,409,1182184,217,629764
ML-DSA-87,1024,342,990060,537,1555153,223,644786
ML-DSA-87,1024,307,888676,1616,4679759,217,627008
ML-DSA-87,1024,308,892852,519,1501098,216,625936
ML-DSA-87,1024,308,892707,778,2251270,216,626023
ML-DSA-87,1024,318,918633,536,1553994,219,633853
ML-DSA-87,1024,307,889430,538,1555879,227,657923
ML-DSA-87,1024,314,909266,1275,3689206,219,634491
ML-DSA-87,1024,306,886095,406,1176298,226,653718
ML-DSA-87,1024,306,888995,1820,5270721,217,626168
ML-DSA-87,1024,309,895781,2996,8671784,223,643423
ML-DSA-87,1024,307,890764,778,2254141,216,625848
ML-DSA-87,1024,307,888473,646,1870239,216,625675
ML-DSA-87,1024,311,901030,408,1182215,216,625530
ML-DSA-87,1024,312,903379,1093,3164596,217,625849
ML-DSA-87,1024,311,898536,755,2186455,216,626053
ML-DSA-87,1024,312,905322,1567,4535339,222,642669
ML-DSA-87,1024,314,908135,1168,3380617,216,626342
ML-DSA-87,1024,309,894476,413,1194162,216,625734
ML-DSA-87,1024,312,901611,408,1180590,216,625849
ML-DSA-87,1024,342,990205,1062,3074551,216,626168
ML-DSA-87,1024,307,888705,860,2489534,222,643365
ML-DSA-87,1024,306,886675,407,1176501,223,645802
ML-DSA-87,1024,306,887951,777,2251009,218,629880
ML-DSA-87,1024,307,888473,1408,4077603,217,626081
ML-DSA-87,1024,304,880527,804,2326554,216,626283
ML-DSA-87,1024,309,894940,411,1191378,216,625008
ML-DSA-87,1024,347,1005140,1591,4606012,222,642843
ML-DSA-87,1024,308,893287,409,1183201,224,649484
ML-DSA-87,1024,309,893867,542,1568901,216,625704
ML-DSA-87,1024,306,888734,690,1995867,218,630140
ML-DSA-87,1024,313,908715,513,1482799,217,629764
ML-DSA-87,1024,313,907874,667,1929427,223,647599
ML-DSA-87,1024,308,891460,1454,4209379,222,642350
ML-DSA-87,1024,306,887545,963,2786726,216,626140
ML-DSA-87,1024,315,913239,410,1185810,216,625763
ML-DSA-87,1024,314,910948,409,1184186,217,626777
ML-DSA-87,1024,313,906859,668,1934010,223,644293
ML-DSA-87,1024,310,896709,512,1482190,231,668973
ML-DSA-87,1024,315,913094,414,1199063,220,635390
ML-DSA-87,1024,329,953201,418,1209561,220,639015
ML-DSA-87,1024,418,1209851,934,2704308,293,848888
ML-DSA-87,1024,477,1382198,1706,4939077,321,926927
ML-DSA-87,1024,348,1009287,535,1548715,225,648991
ML-DSA-87,1024,312,904481,415,1202369,219,635825
ML-DSA-87,1024,694,2008483,1148,3323893,216,624485
ML-DSA-87,1024,308,891924,757,2192284,217,626719
ML-DSA-87,1024,344,998529,783,2264030,216,625559
ML-DSA-87,1024,316,913471,2859,8275933,219,634898
ML-DSA-87,1024,491,1419898,932,2698276,216,627299
ML-DSA-87,1024,475,1373875,627,1814414,327,948387
ML-DSA-87,1024,467,1354387,620,1795100,330,955492
ML-DSA-87,1024,341,985304,629,1820678,215,624341
ML-DSA-87,1024,644,1864729,964,2789423,323,937077
ML-DSA-87,1024,479,1388549,810,2342417,318,921649
ML-DSA-87,1024,630,1824187,1138,3296749,324,940615
ML-DSA-87,1024,484,1402208,1421,4112693,331,958566
ML-DSA-87,1024,469,1359462,643,1860698,322,933220
ML-DSA-87,1024,988,2860531,1306,3779424,319,924142
ML-DSA-87,1024,734,2126773,1720,4978459,228,660679
ML-DSA-87,1024,715,2070513,678,1963938,216,624863
ML-DSA-87,1024,332,962162,421,1217855,216,625037
ML-DSA-87,1024,751,2173724,1164,3369974,239,691273
ML-DSA-87,1024,323,937309,416,1202224,220,636986
ML-DSA-87,1024,434,1254772,1105,3200845,364,1052352
ML-DSA-87,1024,787,2279719,1233,3570393,323,932669
ML-DSA-87,1024,716,2073964,1254,3631120,220,635622
ML-DSA-87,1024,477,1381067,1419,4105153,323,937019
ML-DSA-87,1024,471,1364943,810,2344998,323,933771
ML-DSA-87,1024,343,992264,415,1202224,216,624950
ML-DSA-87,1024,344,995251,646,1868238,224,648845
ML-DSA-87,1024,322,933191,684,1980671,217,626487
ML-DSA-87,1024,546,1582733,775,2244512,233,674134
ML-DSA-87,1024,754,2182627,964,2790786,323,935801
ML-DSA-87,1024,340,984405,1595,4616916,216,626226
ML-DSA-87,1024,334,966251,410,1187550,225,649600
ML-DSA-87,1024,457,1324720,1678,4857471,325,939774
ML-DSA-87,1024,473,1369351,774,2241323,325,940209
ML-DSA-87,1024,335,968919,892,2582479,219,635332
ML-DSA-87,1024,314,908773,559,1617185,228,661171
ML-DSA-87,1024,439,1270664,1198,3467065,218,632577
ML-DSA-87,1024,314,910078,1253,3625899,220,636318
ML-DSA-87,1024,307,890184,547,1582240,216,625299
ML-DSA-87,1024,305,883311,417,1207531,217,626139
ML-DSA-87,1024,306,884268,756,2188601,216,626110
ML-DSA-87,1024,312,900711,406,1177836,216,626487
ML-DSA-87,1024,309,895433,538,1556865,219,635534
ML-DSA-87,1024,312,906482,540,1565710,220,635912
ML-DSA-87,1024,307,888473,1613,4670739,219,634317
ML-DSA-87,1024,309,894940,519,1499996,217,630055
ML-DSA-87,1024,308,891489,1197,3464311,220,635593
ML-DSA-87,1024,318,918981,545,1579398,216,625907
ML-DSA-87,1024,308,892853,624,1806236,217,626487
ML-DSA-87,1024,313,906453,406,1176878,217,626313
ML-DSA-87,1024,316,915472,671,1941029,219,633853
ML-DSA-87,1024,310,896535,1192,3451812,216,625472
ML-DSA-87,1024,312,905757,538,1555009,220,639160
ML-DSA-87,1024,314,907410,1014,2936801,218,629676
ML-DSA-87,1024,311,899812,416,1204718,217,625733
ML-DSA-87,1024,310,896274,413,1195061,216,625558
ML-DSA-87,1024,310,895752,542,1569363,216,625559
ML-DSA-87,1024,312,902944,515,1490687,219,634985
ML-DSA-87,1024,308,893722,1168,3381139,216,625965
ML-DSA-87,1024,321,930842,517,1497473,219,633447
ML-DSA-87,1024,312,902712,408,1179633,219,635884
ML-DSA-87,1024,311,900538,407,1178357,220,636028
ML-DSA-87,1024,312,904568,513,1484857,219,634346
ML-DSA-87,1024,311,899725,1510,4371170,221,639334
ML-DSA-87,1024,305,884007,779,2254547,216,626081
ML-DSA-87,1024,310,900450,855,2477035,219,632316
ML-DSA-87,1024,311,901871,518,1497734,218,632896
ML-DSA-87,1024,307,886559,541,1567740,220,636346
ML-DSA-87,1024,309,894128,547,1582906,216,625211
ML-DSA-87,1024,311,902828,518,1499561,216,625558
ML-DSA-87,1024,311,898623,411,1190508,216,625298
ML-DSA-87,1024,335,971152,413,1194104,216,625471
ML-DSA-87,1024,316,913036,783,2267393,216,627038
ML-DSA-87,1024,307,889314,518,1499619,220,635854
ML-DSA-87,1024,306,885341,542,1568842,219,634694
ML-DSA-87,1024,308,891692,415,1201877,218,630083
ML-DSA-87,1024,306,886095,859,2485475,218,632113
ML-DSA-87,1024,309,893838,2447,7083221,218,631243
ML-DSA-87,1024,311,900131,647,1875053,217,626574
ML-DSA-87,1024,308,891025,409,1186448,220,635970
ML-DSA-87,1024,308,892910,411,1190218,220,636898
ML-DSA-87,1024,307,889662,411,1189435,221,640812
ML-DSA-87,1024,307,886791,797,2309241,218,629996
ML-DSA-87,1024,311,899406,909,2631402,220,637275
ML-DSA-87,1024,307,890822,755,2183120,216,626603
ML-DSA-87,1024,306,886356,543,1572960,217,626080
ML-DSA-87,1024,310,898565,1691,4894707,218,630518
ML-DSA-87,1024,311,900943,934,2704946,217,630315
ML-DSA-87,1024,308,892910,1681,4866345,255,736309
ML-DSA-87,1024,329,952998,2061,5965880,216,625704
ML-DSA-87,1024,308,893606,1711,4951228,218,632606
ML-DSA-87,1024,306,886994,646,1868383,218,631910
ML-DSA-87,1024,307,890387,785,2270439,216,626051
ML-DSA-87,1024,317,917705,623,1801770,219,633100
ML-DSA-87,1024,309,894824,539,1560664,220,635709
ML-DSA-87,1024,316,916806,780,2257331,220,637217
ML-DSA-87,1024,312,903786,413,1197062,218,631097
ML-DSA-87,1024,307,890098,415,1200832,216,624428
ML-DSA-87,1024,311,901466,412,1193379,216,625472
ML-DSA-87,1024,315,912108,750,2171752,221,637883
ML-DSA-87,1024,309,894534,408,1179894,221,640726
ML-DSA-87,1024,309,894882,670,1938940,218,631330
ML-DSA-87,1024,306,884935,833,2411234,216,626691
ML-DSA-87,1024,308,891866,517,1498749,216,625617
ML-DSA-87,1024,305,883862,1644,4757595,222,643075
ML-DSA-87,1024,322,933075,1040,3010170,217,626748
ML-DSA-87,1024,312,902422,987,2855891,221,641973
ML-DSA-87,1024,309,895955,675,1954339,218,630518
ML-DSA-87,1024,310,897724,415,1201876,216,626893
ML-DSA-87,1024,313,905148,644,1865047,219,634056
ML-DSA-87,1024,305,882644,538,1558634,220,636203
ML-DSA-87,1024,309,893171,860,2489795,216,626574
ML-DSA-87,1024,311,899435,513,1485611,217,626603
ML-DSA-87,1024,319,921823,513,1485873,216,626081
ML-DSA-87,1024,307,888096,408,1181403,216,625299
ML-DSA-87,1024,307,889575,1117,3231645,216,625647
ML-DSA-87,1024,311,901117,408,1181025,218,630460
ML-DSA-87,1024,314,908396,427,1235777,218,630403
ML-DSA-87,1024,311,899348,408,1182040,218,630025
ML-DSA-87,1024,309,895897,413,1195351,218,629822
ML-DSA-87,1024,308,892939,774,2237960,219,634578
ML-DSA-87,1024,307,890010,408,1181895,220,636000
ML-DSA-87,1024,309,896419,1068,3092183,217,627009
ML-DSA-87,1024,311,899435,544,1573946,219,634230
ML-DSA-87,1024,307,890677,1274,3685958,216,625878
ML-DSA-87,1024,322,932408,882,2550782,216,626719
ML-DSA-87,1024,307,888879,649,1880012,218,630112
ML-DSA-87,1024,311,898420,410,1188913,218,629388
ML-DSA-87,1024,311,899638,1487,4305253,217,626632
ML-DSA-87,1024,309,895955,531,1535927,216,625791
ML-DSA-87,1024,311,902364,517,1495443,219,635535
ML-DSA-87,1024,312,902770,408,1180967,220,636115
ML-DSA-87,1024,312,904916,409,1184012,220,636550
ML-DSA-87,1024,308,891692,408,1182475,220,635390
ML-DSA-87,1024,306,888618,645,1866150,218,630459
ML-DSA-87,1024,311,900247,626,1810702,216,626197
ML-DSA-87,1024,312,904916,906,2623137,250,725725
ML-DSA-87,1024,312,903814,515,1491412,217,629619
ML-DSA-87,1024,306,886936,412,1191465,217,629648
ML-DSA-87,1024,307,889111,1354,3920336,216,625733
ML-DSA-87,1024,311,899696,541,1567101,220,636203
ML-DSA-87,1024,306,886936,990,2867114,219,632143
ML-DSA-87,1024,306,885399,786,2275543,221,637913
ML-DSA-87,1024,309,893751,412,1193379,221,637856
ML-DSA-87,1024,307,887052,411,1190798,220,636898
ML-DSA-87,1024,306,883746,752,2177784,218,629908
ML-DSA-87,1024,305,883311,649,1878765,218,630720
ML-DSA-87,1024,309,897318,1380,3993184,245,708702
ML-DSA-87,1024,309,897000,541,1567769,216,625878
ML-DSA-87,1024,310,897289,1277,3694890,216,625269
ML-DSA-87,1024,312,902161,1380,3996693,218,629736
ML-DSA-87,1024,311,901233,646,1869195,221,641161
ML-DSA-87,1024,305,883630,411,1189173,218,631330
ML-DSA-87,1024,308,891025,785,2274353,217,625531
ML-DSA-87,1024,305,882412,675,1954542,217,626139
ML-DSA-87,1024,312,902074,621,1797419,216,625994
ML-DSA-87,1024,306,884993,542,1568900,220,636839
ML-DSA-87,1024,308,893171,542,1568261,216,626574
ML-DSA-87,1024,311,903118,516,1493847,217,625414
ML-DSA-87,1024,313,905525,542,1570929,219,636376
ML-DSA-87,1024,307,889372,646,1869919,216,626343
ML-DSA-87,1024,314,907845,541,1567160,216,626313
ML-DSA-87,1024,309,894215,753,2180509,218,630373
ML-DSA-87,1024,310,898884,644,1864439,221,639335
ML-DSA-87,1024,306,886298,520,1507073,217,630518
ML-DSA-87,1024,311,900392,411,1189435,217,629966
ML-DSA-87,1024,305,884529,777,2249848,220,637043
ML-DSA-87,1024,326,944936,410,1185520,216,626893
ML-DSA-87,1024,307,889140,1016,2940977,217,626138
ML-DSA-87,1024,312,904017,1299,3760865,217,626544
ML-DSA-87,1024,311,899522,825,2388237,220,636637
ML-DSA-87,1024,316,913558,1433,4148102,217,630402
ML-DSA-87,1024,309,895607,830,2402824,219,633331
ML-DSA-87,1024,311,900015,515,1492427,217,626052
ML-DSA-87,1024,310,897434,414,1198947,216,626139
ML-DSA-87,1024,311,900392,648,1874473,216,626023
ML-DSA-87,1024,314,909063,649,1877344,216,625993
ML-DSA-87,1024,312,904858,518,1497792,226,653196
ML-DSA-87,1024,312,902915,652,1887233,216,625646
ML-DSA-87,1024,309,895404,515,1492717,216,625559
ML-DSA-87,1024,307,889459,412,1190827,218,630257
ML-DSA-87,1024,306,886066,1172,3392479,216,626371
ML-DSA-87,1024,311,900450,622,1801480,216,626168
ML-DSA-87,1024,307,887807,1701,4924925,217,626719
ML-DSA-87,1024,311,898391,1504,4354262,217,629822
ML-DSA-87,1024,328,949489,503,1455829,222,641625
ML-DSA-87,1024,713,2062828,744,2153743,217,629386
ML-DSA-87,1024,327,947053,1365,3950525,219,633069
ML-DSA-87,1024,327,948329,634,1835236,215,624688
ML-DSA-87,1024,337,975357,552,1596508,216,626081
ML-DSA-87,1024,353,1020800,1413,4089377,229,664507
ML-DSA-87,1024,346,1004096,556,1609645,231,667175
ML-DSA-87,1024,329,954419,676,1955499,226,655284
ML-DSA-87,1024,466,1348558,2543,7361389,319,924491
ML-DSA-87,1024,772,2235842,1635,4730277,323,936555
ML-DSA-87,1024,465,1348384,1780,5151386,331,958971
ML-DSA-87,1024,828,2398242,1309,3788763,316,914428
ML-DSA-87,1024,350,1012738,918,2657878,217,628835
ML-DSA-87,1024,338,979330,678,1963648,220,637391
ML-DSA-87,1024,470,1362043,1611,4662968,328,949373
ML-DSA-87,1024,1049,3037779,682,1974465,324,937917
ML-DSA-87,1024,465,1348094,774,2239351,319,924114
ML-DSA-87,1024,329,953317,640,1852607,229,665434
ML-DSA-87,1024,481,1393189,651,1886595,322,932002
ML-DSA-87,1024,476,1380168,921,2664955,325,942674
ML-DSA-87,1024,362,1049829,1344,3892466,477,1379327
ML-DSA-87,1024,346,1001341,440,1273158,221,640407
ML-DSA-87,1024,355,1029819,417,1206139,217,628952
ML-DSA-87,1024,335,970398,521,1507943,223,644612
ML-DSA-87,1024,326,944704,416,1203587,218,630895
ML-DSA-87,1024,359,1040375,1331,3853143,217,628546
ML-DSA-87,1024,368,1065547,1674,4845929,220,636231
ML-DSA-87,1024,469,1360535,993,2876162,325,939310
ML-DSA-87,1024,482,1396408,784,2270671,321,928493
ML-DSA-87,1024,875,2533469,621,1797971,330,955695
ML-DSA-87,1024,1013,2936163,1776,5140917,222,643423
ML-DSA-87,1024,342,991655,1741,5037184,223,647773
ML-DSA-87,1024,488,1410908,1454,4209031,328,950736
ML-DSA-87,1024,458,1326605,628,1818184,324,938845
ML-DSA-87,1024,469,1358244,964,2790264,311,899464
ML-DSA-87,1024,476,1377500,1113,3223263,321,927971
ML-DSA-87,1024,350,1012303,423,1225801,314,908598
ML-DSA-87,1024,751,2175029,1231,3563984,322,932408
ML-DSA-87,1024,344,996846,530,1533520,220,635448
ML-DSA-87,1024,481,1394668,779,2253387,320,928522
ML-DSA-87,1024,456,1321588,811,2346709,317,917676
ML-DSA-87,1024,450,1303202,799,2314199,329,954883
ML-DSA-87,1024,465,1346238,809,2342533,323,935192
ML-DSA-87,1024,338,979736,452,1309785,231,667318
ML-DSA-87,1024,586,1697428,1181,3417911,319,922751
ML-DSA-87,1024,457,1324633,1641,4749591,323,935047
ML-DSA-87,1024,447,1293690,805,2331803,327,946444
ML-DSA-87,1024,457,1323560,620,1794984,319,924636
ML-DSA-87,1024,458,1325445,809,2342272,325,940123
ML-DSA-87,1024,471,1364044,613,1775176,334,967324
ML-DSA-87,1024,339,981505,448,1297199,218,629996
ML-DSA-87,1024,328,948822,782,2264147,218,629155
ML-DSA-87,1024,344,995454,410,1188565,220,635969
ML-DSA-87,1024,313,906743,417,1207009,220,636000
ML-DSA-87,1024,312,904046,409,1183578,220,636231
ML-DSA-87,1024,310,897376,755,2185440,217,626342
ML-DSA-87,1024,308,890271,518,1501301,216,625821
ML-DSA-87,1024,306,886733,1044,3020931,218,631910
ML-DSA-87,1024,305,883340,752,2176682,216,625791
ML-DSA-87,1024,309,894621,802,2321914,216,626081
ML-DSA-87,1024,311,899754,409,1185549,220,635912
ML-DSA-87,1024,309,894969,537,1555153,222,640263
ML-DSA-87,1024,309,896941,1118,3237183,216,625936
ML-DSA-87,1024,309,895085,412,1195032,217,626197
ML-DSA-87,1024,338,980954,519,1501417,220,636579
ML-DSA-87,1024,316,916777,413,1194104,219,635215
ML-DSA-87,1024,307,889170,411,1188797,224,646962
ML-DSA-87,1024,305,884036,408,1181258,220,635912
ML-DSA-87,1024,306,887284,621,1796637,216,626400
ML-DSA-87,1024,309,895172,411,1188479,216,626400
ML-DSA-87,1024,308,890793,1402,4057970,216,626603
ML-DSA-87,1024,308,890242,857,2482052,218,629909
ML-DSA-87,1024,308,891837,409,1183490,217,630199
ML-DSA-87,1024,308,891692,671,1943000,221,638551
ML-DSA-87,1024,309,896245,548,1587141,216,625618
ML-DSA-87,1024,308,892736,419,1213766,217,625879
ML-DSA-87,1024,310,896042,547,1584357,217,626285
ML-DSA-87,1024,315,912079,411,1191233,217,626023
ML-DSA-87,1024,309,894650,417,1206893,216,625791
ML-DSA-87,1024,321,930900,649,1879316,217,626110
ML-DSA-87,1024,309,896303,539,1558547,219,635825
ML-DSA-87,1024,311,900508,1144,3308697,216,626110
ML-DSA-87,1024,315,911992,537,1555328,216,625820
ML-DSA-87,1024,314,908396,511,1480073,223,644264
ML-DSA-87,1024,307,891924,541,1568378,222,640929
ML-DSA-87,1024,305,885370,672,1944915,218,629503
ML-DSA-87,1024,306,885399,881,2548259,219,636144
ML-DSA-87,1024,308,890416,409,1184360,220,636695
ML-DSA-87,1024,304,877888,514,1488425,247,716822
ML-DSA-87,1024,306,887110,885,2560990,216,625907
ML-DSA-87,1024,315,912398,411,1189580,216,625674
ML-DSA-87,1024,310,898710,960,2780143,217,626284
ML-DSA-87,1024,306,887081,802,2322204,216,625849
ML-DSA-87,1024,317,916023,641,1856261,220,636840
ML-DSA-87,1024,311,899783,671,1943899,220,638784
ML-DSA-87,1024,305,883688,884,2557133,216,625908
ML-DSA-87,1024,313,906308,1353,3917958,217,626922
ML-DSA-87,1024,311,900450,1454,4208016,216,625965
ML-DSA-87,1024,313,905061,408,1180155,216,625849
ML-DSA-87,1024,340,985797,1302,3770319,218,630170
ML-DSA-87,1024,310,899290,901,2608724,219,633273
ML-DSA-87,1024,308,892533,988,2860589,217,626951
ML-DSA-87,1024,318,921881,410,1186187,216,626139
ML-DSA-87,1024,316,914080,667,1931951,223,644090
ML-DSA-87,1024,309,896071,778,2250022,216,625675
ML-DSA-87,1024,307,887574,414,1198338,216,625066
ML-DSA-87,1024,307,890619,1427,4131195,218,629880
ML-DSA-87,1024,311,903437,881,2547476,223,648236
ML-DSA-87,1024,306,886588,888,2568298,216,626488
ML-DSA-87,1024,310,895694,443,1284236,217,626806
ML-DSA-87,1024,312,904394,644,1862874,216,626052
ML-DSA-87,1024,308,890938,409,1185549,217,626690
ML-DSA-87,1024,310,896651,1166,3376904,217,625935
ML-DSA-87,1024,316,914544,410,1187434,217,625995
ML-DSA-87,1024,321,930465,539,1560402,216,625298
ML-DSA-87,1024,313,906743,644,1864468,223,645569
ML-DSA-87,1024,309,893896,543,1572206,218,630489
ML-DSA-87,1024,305,884123,648,1875633,218,628923
ML-DSA-87,1024,309,894447,1121,3245854,216,625878
ML-DSA-87,1024,307,890706,804,2327278,216,626024
ML-DSA-87,1024,307,889749,409,1184737,216,625704
ML-DSA-87,1024,353,1021989,991,2868796,217,627241
ML-DSA-87,1024,307,890851,414,1196859,216,625936
ML-DSA-87,1024,307,888647,548,1585836,216,626139
ML-DSA-87,1024,307,887951,965,2791858,222,643742
ML-DSA-87,1024,312,903727,408,1182852,229,661722
ML-DSA-87,1024,333,963032,411,1192393,226,656009
ML-DSA-87,1024,305,882905,727,2104878,218,630228
ML-DSA-87,1024,306,885892,991,2866795,218,633563
ML-DSA-87,1024,306,886037,779,2256577,217,626139
ML-DSA-87,1024,308,892562,671,1943957,216,626168
ML-DSA-87,1024,313,906685,1483,4292928,216,625936
ML-DSA-87,1024,308,893519,1036,2999905,218,629996
ML-DSA-87,1024,313,905844,408,1180068,218,629967
ML-DSA-87,1024,315,911180,515,1490020,218,630923
ML-DSA-87,1024,313,906917,515,1489671,216,626081
ML-DSA-87,1024,310,898536,512,1481408,223,644612
ML-DSA-87,1024,306,885080,539,1558837,234,679789
ML-DSA-87,1024,324,938614,419,1212257,216,626139
ML-DSA-87,1024,304,882702,417,1206922,217,626342
ML-DSA-87,1024,305,884790,520,1503649,216,625385
ML-DSA-87,1024,306,884413,416,1204341,216,625298
ML-DSA-87,1024,331,957754,409,1184910,216,625675
ML-DSA-87,1024,313,907091,935,2704250,216,625820
ML-DSA-87,1024,308,892011,1124,3255250,222,642814
ML-DSA-87,1024,309,893954,407,1177545,224,650847
ML-DSA-87,1024,308,889952,544,1575918,218,630228
ML-DSA-87,1024,309,893287,1118,3236487,222,642495
ML-DSA-87,1024,304,881136,749,2170244,217,626342
ML-DSA-87,1024,303,878033,861,2489882,216,625791
ML-DSA-87,1024,313,907352,679,1964924,223,646903
ML-DSA-87,1024,315,912224,407,1178067,223,645946
ML-DSA-87,1024,309,894012,410,1188681,219,634984
ML-DSA-87,1024,310,897492,728,2107053,216,625936
ML-DSA-87,1024,307,890300,776,2246543,218,629590
ML-DSA-87,1024,309,893490,805,2330440,218,629764
ML-DSA-87,1024,306,886646,1011,2927115,218,631243
ML-DSA-87,1024,310,898014,517,1496748,224,646845
ML-DSA-87,1024,312,903611,412,1193958,224,646526
ML-DSA-87,1024,306,887951,652,1886450,216,625878
