Algoritmo,n,Keygen_us,Keygen_ciclos,Sign_us,Sign_ciclos,Verify_us,Verify_ciclos
ML-DSA-87,1024,3034,8786420,908,2628967,215,624429
ML-DSA-87,1024,302,874205,520,1506811,216,624834
ML-DSA-87,1024,302,873538,1508,4367458,217,628140
ML-DSA-87,1024,306,886240,1376,3982860,216,625501
ML-DSA-87,1024,298,864983,621,1798000,216,624805
ML-DSA-87,1024,302,874582,1136,3288165,217,626429
ML-DSA-87,1024,304,880991,554,1605382,220,636521
ML-DSA-87,1024,347,1004850,413,1195583,216,626110
ML-DSA-87,1024,300,870812,987,2857312,217,629532
ML-DSA-87,1024,296,855529,519,1501707,217,629243
ML-DSA-87,1024,296,856689,414,1199179,217,629561
ML-DSA-87,1024,296,858023,645,1864845,217,630459
ML-DSA-87,1024,306,887864,411,1188101,216,625966
ML-DSA-87,1024,301,871160,539,1560897,216,625153
ML-DSA-87,1024,388,1126012,583,1688264,220,635941
ML-DSA-87,1024,326,945052,425,1230615,223,645018
ML-DSA-87,1024,329,951664,739,2140084,217,626748
ML-DSA-87,1024,320,925854,517,1496023,229,664303
ML-DSA-87,1024,313,904685,807,2337371,216,626458
ML-DSA-87,1024,309,895086,1515,4387004,218,631765
ML-DSA-87,1024,334,965352,413,1195177,217,630402
ML-DSA-87,1024,304,879019,651,1885406,222,641479
ML-DSA-87,1024,317,915676,551,1594855,216,626661
ML-DSA-87,1024,307,891808,1434,4153351,217,625675
ML-DSA-87,1024,299,863678,2075,6007582,224,647338
ML-DSA-87,1024,320,927304,548,1587460,218,630954
ML-DSA-87,1024,295,853354,649,1879896,219,632113
ML-DSA-87,1024,325,941079,415,1199121,217,630372
ML-DSA-87,1024,300,869043,414,1200136,217,626980
ML-DSA-87,1024,299,866056,413,1196772,217,626718
ML-DSA-87,1024,300,870029,412,1192713,217,626168
ML-DSA-87,1024,305,881629,752,2178132,217,628053
ML-DSA-87,1024,295,856254,518,1498372,220,637013
ML-DSA-87,1024,296,854978,754,2183091,216,626197
ML-DSA-87,1024,304,880266,1041,3013709,220,637420
ML-DSA-87,1024,296,856689,517,1495791,220,637652
ML-DSA-87,1024,297,858719,410,1187000,220,637391
ML-DSA-87,1024,295,854282,580,1676635,219,635361
ML-DSA-87,1024,317,916516,538,1557706,217,629444
ML-DSA-87,1024,301,870783,990,2867230,221,637797
ML-DSA-87,1024,302,873741,816,2362195,217,627560
ML-DSA-87,1024,311,902451,647,1872443,220,637044
ML-DSA-87,1024,308,891460,839,2429504,217,626574
ML-DSA-87,1024,310,896419,675,1954165,216,626980
ML-DSA-87,1024,303,877395,410,1185897,221,638174
ML-DSA-87,1024,302,875017,749,2169316,220,636753
ML-DSA-87,1024,311,901813,413,1195496,220,636868
ML-DSA-87,1024,299,864490,859,2488954,237,684023
ML-DSA-87,1024,330,956043,741,2145130,216,625849
ML-DSA-87,1024,311,900566,426,1231891,216,625008
ML-DSA-87,1024,304,880702,543,1573134,216,625008
ML-DSA-87,1024,305,884820,751,2174478,219,633853
ML-DSA-87,1024,298,863127,1068,3091864,216,626139
ML-DSA-87,1024,299,868144,412,1191987,217,626371
ML-DSA-87,1024,299,866491,411,1189348,216,626458
ML-DSA-87,1024,299,865128,670,1940100,219,632926
ML-DSA-87,1024,297,860024,407,1177197,219,634462
ML-DSA-87,1024,298,863098,1007,2916356,218,630141
ML-DSA-87,1024,299,864838,412,1191639,226,655922
ML-DSA-87,1024,303,877888,1038,3006690,220,636463
ML-DSA-87,1024,294,850889,1221,3534810,218,630112
ML-DSA-87,1024,298,861706,542,1570640,220,637013
ML-DSA-87,1024,303,877019,792,2292972,216,625240
ML-DSA-87,1024,306,886501,1666,4820554,218,630518
ML-DSA-87,1024,302,874698,804,2328062,219,636202
ML-DSA-87,1024,294,852948,412,1190537,220,636289
ML-DSA-87,1024,297,858661,411,1190769,220,636376
ML-DSA-87,1024,297,859097,1221,3535825,217,625907
ML-DSA-87,1024,298,862257,753,2180539,216,625472
ML-DSA-87,1024,297,861445,517,1498923,216,625646
ML-DSA-87,1024,299,866752,541,1565218,216,625560
ML-DSA-87,1024,298,863852,411,1190885,216,625211
ML-DSA-87,1024,302,874814,1539,4455734,218,630228
ML-DSA-87,1024,300,868551,409,1183954,216,625936
ML-DSA-87,1024,309,893432,542,1570292,221,637623
ML-DSA-87,1024,354,1026107,1047,3029660,288,832474
ML-DSA-87,1024,425,1230760,1635,4734888,220,639392
ML-DSA-87,1024,334,965845,424,1229339,217,627705
ML-DSA-87,1024,322,931770,652,1886508,216,625849
ML-DSA-87,1024,323,935366,1303,3771305,218,631273
ML-DSA-87,1024,330,955724,411,1192191,219,631562
ML-DSA-87,1024,329,951316,926,2681021,217,628633
ML-DSA-87,1024,339,979852,679,1965678,221,639130
ML-DSA-87,1024,327,948416,548,1587837,224,647483
ML-DSA-87,1024,352,1020133,702,2031334,218,630025
ML-DSA-87,1024,328,949373,1110,3212533,217,628952
ML-DSA-87,1024,330,955666,415,1202746,216,626024
ML-DSA-87,1024,305,882209,413,1195467,216,625850
ML-DSA-87,1024,302,876003,417,1205327,216,625270
ML-DSA-87,1024,305,885022,1039,3006806,221,640523
ML-DSA-87,1024,318,922839,415,1199933,224,648788
ML-DSA-87,1024,310,896796,759,2196750,216,626110
ML-DSA-87,1024,305,884732,1016,2940658,220,636116
ML-DSA-87,1024,321,928435,419,1214723,218,630807
ML-DSA-87,1024,319,923940,524,1517686,217,626545
ML-DSA-87,1024,311,899986,765,2214730,216,626197
ML-DSA-87,1024,340,984956,653,1890626,220,636782
ML-DSA-87,1024,310,896883,2668,7721801,216,626081
ML-DSA-87,1024,318,920663,411,1188739,219,635564
ML-DSA-87,1024,303,878410,540,1563360,220,635564
ML-DSA-87,1024,300,867883,1038,3006720,217,626632
ML-DSA-87,1024,300,866114,516,1495210,216,626313
ML-DSA-87,1024,299,866636,411,1187898,216,626284
ML-DSA-87,1024,300,867564,414,1198280,216,625357
ML-DSA-87,1024,297,859473,784,2268583,217,629126
ML-DSA-87,1024,302,875452,411,1187869,218,632896
ML-DSA-87,1024,293,851150,648,1874734,218,630024
ML-DSA-87,1024,295,854108,546,1580761,216,626689
ML-DSA-87,1024,302,874234,2111,6112765,220,635854
ML-DSA-87,1024,296,858226,411,1189000,220,635970
ML-DSA-87,1024,296,858255,515,1491964,220,636493
ML-DSA-87,1024,297,859068,649,1879867,217,625646
ML-DSA-87,1024,298,863418,748,2163632,220,637043
ML-DSA-87,1024,301,870580,859,2486721,220,637623
ML-DSA-87,1024,315,912311,1046,3026788,216,626139
ML-DSA-87,1024,310,897376,424,1228788,221,637304
ML-DSA-87,1024,307,888734,418,1209997,220,635912
ML-DSA-87,1024,303,878323,416,1203935,220,636231
ML-DSA-87,1024,302,874872,545,1577919,215,624834
ML-DSA-87,1024,303,877511,1250,3618446,216,625907
ML-DSA-87,1024,316,915414,961,2782550,218,629880
ML-DSA-87,1024,313,907294,688,1991632,218,630576
ML-DSA-87,1024,307,888212,413,1196975,217,629329
ML-DSA-87,1024,303,877453,412,1191929,218,629880
ML-DSA-87,1024,302,874292,415,1202253,216,625415
ML-DSA-87,1024,302,872755,544,1577309,221,637884
ML-DSA-87,1024,305,883340,414,1198048,216,624747
ML-DSA-87,1024,300,868812,763,2206726,220,636057
ML-DSA-87,1024,316,914979,2086,6039656,217,626777
ML-DSA-87,1024,324,938035,1463,4236146,221,637159
ML-DSA-87,1024,318,919967,413,1195815,217,630402
ML-DSA-87,1024,298,861706,905,2618584,218,632867
ML-DSA-87,1024,297,861474,1403,4060696,219,633940
ML-DSA-87,1024,302,875511,408,1179865,219,635534
ML-DSA-87,1024,300,870899,540,1561447,216,625675
ML-DSA-87,1024,301,871943,540,1562404,217,628893
ML-DSA-87,1024,295,854514,778,2252632,218,629241
ML-DSA-87,1024,326,943573,518,1498343,218,629938
ML-DSA-87,1024,296,855268,644,1865366,220,637449
ML-DSA-87,1024,303,876496,727,2104154,220,636260
ML-DSA-87,1024,304,880673,415,1200745,219,635796
ML-DSA-87,1024,305,882731,649,1878533,216,626371
ML-DSA-87,1024,314,909556,528,1528677,216,626023
ML-DSA-87,1024,312,902336,543,1573337,216,625414
ML-DSA-87,1024,315,911412,883,2556931,220,636608
ML-DSA-87,1024,305,881716,885,2561164,216,625734
ML-DSA-87,1024,309,893490,1381,3997911,219,632171
ML-DSA-87,1024,322,934438,649,1878533,230,663926
ML-DSA-87,1024,304,879222,425,1230384,216,626081
ML-DSA-87,1024,298,863272,415,1201325,216,625936
ML-DSA-87,1024,296,858342,545,1577049,216,625240
ML-DSA-87,1024,297,860836,545,1578179,216,625792
ML-DSA-87,1024,297,860517,542,1568233,216,625560
ML-DSA-87,1024,304,880411,415,1202746,216,625095
ML-DSA-87,1024,308,890851,1220,3531012,216,625907
ML-DSA-87,1024,300,868521,514,1488947,216,625472
ML-DSA-87,1024,302,873277,1192,3451348,218,630227
ML-DSA-87,1024,300,871102,520,1507216,216,625762
ML-DSA-87,1024,308,894070,417,1205355,216,625878
ML-DSA-87,1024,306,884790,545,1578006,216,625328
ML-DSA-87,1024,314,910194,1307,3783921,216,625269
ML-DSA-87,1024,323,934467,753,2180452,220,635767
ML-DSA-87,1024,310,896912,1798,5206051,219,632027
ML-DSA-87,1024,316,915038,676,1955267,219,636376
ML-DSA-87,1024,313,908977,787,2280792,217,626951
ML-DSA-87,1024,328,949721,647,1875343,220,637014
ML-DSA-87,1024,321,930407,415,1199614,224,648585
ML-DSA-87,1024,305,880527,780,2259970,216,625617
ML-DSA-87,1024,298,862924,644,1864700,216,625530
ML-DSA-87,1024,299,867216,1275,3690685,216,626139
ML-DSA-87,1024,298,863359,1041,3012781,217,629677
ML-DSA-87,1024,299,864867,413,1196714,218,630229
ML-DSA-87,1024,296,854862,545,1579977,216,626081
ML-DSA-87,1024,295,854717,1227,3551428,218,631156
ML-DSA-87,1024,295,853673,991,2869811,216,625531
ML-DSA-87,1024,304,881194,895,2590019,216,626052
ML-DSA-87,1024,301,870812,913,2641523,217,629995
ML-DSA-87,1024,302,874785,801,2320464,221,637217
ML-DSA-87,1024,295,854833,411,1189667,220,638116
ML-DSA-87,1024,295,854137,414,1200628,220,637130
ML-DSA-87,1024,296,856138,543,1572119,217,626604
ML-DSA-87,1024,296,858574,4872,14104208,216,626052
ML-DSA-87,1024,301,871363,409,1185201,217,626342
ML-DSA-87,1024,301,869797,538,1558112,220,636202
ML-DSA-87,1024,298,860778,673,1949148,219,633882
ML-DSA-87,1024,298,862083,517,1498111,216,625733
ML-DSA-87,1024,298,863069,909,2631315,216,625733
ML-DSA-87,1024,305,882470,781,2259971,220,636464
ML-DSA-87,1024,294,850599,1356,3924947,239,690606
ML-DSA-87,1024,294,853760,521,1507536,216,626196
ML-DSA-87,1024,302,876032,784,2268931,217,627937
ML-DSA-87,1024,314,911354,1123,3250465,217,626748
ML-DSA-87,1024,315,911238,834,2413873,217,627473
ML-DSA-87,1024,312,904569,809,2342505,218,631040
ML-DSA-87,1024,306,885834,416,1204399,217,630692
ML-DSA-87,1024,303,879396,519,1500112,217,630461
ML-DSA-87,1024,307,886965,410,1187260,217,630228
ML-DSA-87,1024,308,890793,412,1192683,217,627618
ML-DSA-87,1024,320,927478,1909,5526530,217,625704
ML-DSA-87,1024,306,886675,995,2882832,224,645830
ML-DSA-87,1024,295,854717,409,1184244,221,640435
ML-DSA-87,1024,298,860691,543,1572612,217,629822
ML-DSA-87,1024,297,859734,753,2179495,217,629996
ML-DSA-87,1024,303,875800,748,2166416,220,636347
ML-DSA-87,1024,297,858806,1301,3764403,216,626051
ML-DSA-87,1024,295,855500,642,1859393,222,644003
ML-DSA-87,1024,296,858719,1859,5380457,218,630141
ML-DSA-87,1024,335,970601,1120,3243157,217,626863
ML-DSA-87,1024,311,900305,654,1893177,216,626081
ML-DSA-87,1024,312,905323,543,1570930,216,626603
ML-DSA-87,1024,303,879222,409,1183258,216,626574
ML-DSA-87,1024,298,862461,408,1182272,216,626487
ML-DSA-87,1024,301,872146,961,2781043,216,626806
ML-DSA-87,1024,298,864287,673,1947089,216,626110
ML-DSA-87,1024,304,881310,408,1180619,216,626167
ML-DSA-87,1024,302,876177,746,2159282,224,647396
ML-DSA-87,1024,296,857298,541,1564232,225,651282
ML-DSA-87,1024,301,873248,679,1964924,218,631272
ML-DSA-87,1024,303,878700,550,1590186,216,625675
ML-DSA-87,1024,316,913471,2454,7103463,216,626574
ML-DSA-87,1024,336,972689,643,1863947,224,648934
ML-DSA-87,1024,306,886414,649,1878069,216,626748
ML-DSA-87,1024,301,872234,419,1212839,218,629851
ML-DSA-87,1024,300,869014,1546,4474729,217,626487
ML-DSA-87,1024,325,939861,672,1946973,223,645338
ML-DSA-87,1024,309,894940,414,1199527,226,656415
ML-DSA-87,1024,340,983738,535,1549412,217,626516
ML-DSA-87,1024,340,985362,676,1954890,216,627240
ML-DSA-87,1024,325,941311,1227,3553370,217,627822
ML-DSA-87,1024,339,982984,526,1521079,225,653196
ML-DSA-87,1024,313,906018,690,1996186,217,629880
ML-DSA-87,1024,319,923476,1173,3396886,219,637072
ML-DSA-87,1024,317,918198,423,1226960,216,626169
ML-DSA-87,1024,311,901610,421,1218667,216,625994
ML-DSA-87,1024,313,906656,418,1209677,216,626284
ML-DSA-87,1024,327,946589,427,1236009,216,625588
ML-DSA-87,1024,348,1008127,1186,3431106,216,627270
ML-DSA-87,1024,332,962191,736,2131993,223,644322
ML-DSA-87,1024,325,943312,2061,5966200,217,628227
ML-DSA-87,1024,325,941224,1644,4759944,229,664506
ML-DSA-87,1024,325,940818,553,1599524,216,625878
ML-DSA-87,1024,310,896680,418,1209300,216,625994
ML-DSA-87,1024,319,923505,415,1201614,217,626197
ML-DSA-87,1024,300,869391,649,1880332,217,625733
ML-DSA-87,1024,305,882586,774,2242571,222,644844
ML-DSA-87,1024,313,907497,520,1504665,219,632925
ML-DSA-87,1024,324,936875,425,1232181,218,630518
ML-DSA-87,1024,304,879860,419,1212490,218,630315
ML-DSA-87,1024,306,887169,416,1204979,218,631069
ML-DSA-87,1024,318,920199,888,2570386,223,645975
ML-DSA-87,1024,325,940151,1103,3192552,216,626748
ML-DSA-87,1024,321,929856,413,1194018,223,645860
ML-DSA-87,1024,326,943081,414,1200136,227,655284
ML-DSA-87,1024,326,942993,1442,4175885,220,637826
ML-DSA-87,1024,331,961234,1037,3001065,221,638957
ML-DSA-87,1024,331,957058,682,1976032,218,631127
ML-DSA-87,1024,323,936613,844,2442670,217,626545
ML-DSA-87,1024,328,948648,2380,6890980,227,656096
ML-DSA-87,1024,332,961582,991,2869927,218,630634
ML-DSA-87,1024,321,931741,1072,3100593,216,625095
ML-DSA-87,1024,350,1013928,781,2261449,220,635651
ML-DSA-87,1024,305,884645,656,1898804,217,626486
ML-DSA-87,1024,305,883659,781,2259389,216,626632
ML-DSA-87,1024,312,903118,1095,3170831,217,626632
ML-DSA-87,1024,307,888067,416,1204949,217,626226
ML-DSA-87,1024,329,954013,415,1199730,218,631532
ML-DSA-87,1024,310,897869,801,2319013,218,631157
ML-DSA-87,1024,332,960480,792,2293176,217,626226
ML-DSA-87,1024,345,999920,964,2790496,216,624312
ML-DSA-87,1024,300,868608,990,2866128,219,632867
ML-DSA-87,1024,301,871827,514,1489295,249,723463
ML-DSA-87,1024,713,2065409,536,1551906,216,625674
ML-DSA-87,1024,370,1071985,443,1283946,221,637303
ML-DSA-87,1024,319,922896,561,1623594,220,636754
ML-DSA-87,1024,306,885776,425,1229368,220,636550
ML-DSA-87,1024,314,911615,428,1237168,220,636029
ML-DSA-87,1024,315,914254,432,1247929,216,626893
ML-DSA-87,1024,315,911760,1664,4818031,216,625211
ML-DSA-87,1024,316,916661,667,1930646,217,626951
ML-DSA-87,1024,319,925216,561,1622521,221,639044
ML-DSA-87,1024,407,1181025,637,1846256,324,935772
ML-DSA-87,1024,327,948329,659,1909969,219,633679
ML-DSA-87,1024,303,875655,669,1938824,221,637943
ML-DSA-87,1024,295,854137,410,1187434,220,636985
ML-DSA-87,1024,300,866608,883,2557104,216,626429
ML-DSA-87,1024,302,875974,781,2260492,221,638493
ML-DSA-87,1024,295,853702,1722,4984403,216,627153
ML-DSA-87,1024,293,847902,679,1965214,216,627095
ML-DSA-87,1024,301,872117,754,2180074,219,634548
ML-DSA-87,1024,306,884964,1124,3253133,217,627037
ML-DSA-87,1024,320,927594,618,1787125,220,638784
ML-DSA-87,1024,311,900305,416,1203791,220,637391
ML-DSA-87,1024,303,878091,686,1986935,218,630577
ML-DSA-87,1024,313,906134,417,1207618,218,630083
ML-DSA-87,1024,302,875888,621,1797681,218,630025
ML-DSA-87,1024,302,875539,2401,6949473,217,627096
ML-DSA-87,1024,327,949663,409,1183750,224,647860
ML-DSA-87,1024,309,893345,1700,4920865,218,630838
ML-DSA-87,1024,294,852513,520,1503418,216,625791
ML-DSA-87,1024,294,851527,416,1203616,216,625384
ML-DSA-87,1024,294,850831,416,1203790,216,626081
ML-DSA-87,1024,295,853760,962,2785595,219,632984
ML-DSA-87,1024,298,861242,569,1647460,220,636028
ML-DSA-87,1024,298,861416,409,1185868,220,636288
ML-DSA-87,1024,299,866810,517,1497415,217,627212
ML-DSA-87,1024,297,861126,518,1499793,216,625820
ML-DSA-87,1024,298,865041,1624,4701393,218,630083
ML-DSA-87,1024,301,873190,646,1867890,220,636869
ML-DSA-87,1024,297,861620,539,1559040,219,633330
ML-DSA-87,1024,300,866897,408,1181055,219,634201
ML-DSA-87,1024,298,861648,731,2116101,216,626545
ML-DSA-87,1024,298,863272,1299,3758429,216,626662
ML-DSA-87,1024,296,857559,409,1185520,220,636289
ML-DSA-87,1024,297,859299,1333,3858856,220,637333
ML-DSA-87,1024,292,846771,1223,3539305,218,631910
ML-DSA-87,1024,305,884471,651,1882477,219,635912
ML-DSA-87,1024,307,887951,413,1196482,220,636579
ML-DSA-87,1024,305,884008,1358,3931878,221,638057
ML-DSA-87,1024,324,940818,417,1208285,216,625472
ML-DSA-87,1024,305,881426,409,1183345,216,625414
ML-DSA-87,1024,308,890851,674,1950714,216,626371
ML-DSA-87,1024,314,909237,517,1494631,221,640030
ML-DSA-87,1024,307,891200,1231,3562737,221,638377
ML-DSA-87,1024,331,958972,927,2684038,217,626748
ML-DSA-87,1024,309,892852,542,1571046,217,626168
ML-DSA-87,1024,299,866607,879,2545968,220,636666
ML-DSA-87,1024,297,862257,885,2561367,217,626052
ML-DSA-87,1024,301,870174,753,2179408,216,625530
ML-DSA-87,1024,299,867390,540,1563593,219,636347
ML-DSA-87,1024,296,857037,777,2251155,218,630489
ML-DSA-87,1024,305,884327,646,1868586,218,629706
ML-DSA-87,1024,304,878265,407,1178444,220,637827
ML-DSA-87,1024,299,865969,2666,7717538,216,626864
ML-DSA-87,1024,322,933655,414,1196772,220,636491
ML-DSA-87,1024,306,887546,423,1223829,220,637073
ML-DSA-87,1024,310,898768,680,1968288,217,626342
ML-DSA-87,1024,315,911006,418,1210402,219,633418
ML-DSA-87,1024,307,890329,676,1954165,218,631243
ML-DSA-87,1024,299,865361,1300,3765186,219,632026
ML-DSA-87,1024,313,904394,914,2647265,217,627734
ML-DSA-87,1024,328,952505,545,1576962,220,637071
ML-DSA-87,1024,308,889952,518,1498923,216,626284
ML-DSA-87,1024,300,870552,515,1490600,218,630692
ML-DSA-87,1024,299,866926,410,1188043,220,635855
ML-DSA-87,1024,298,862431,933,2701988,216,626140
ML-DSA-87,1024,299,864055,515,1491557,219,633302
ML-DSA-87,1024,302,876090,408,1181606,221,638667
ML-DSA-87,1024,297,858081,537,1555647,221,638608
ML-DSA-87,1024,301,872784,643,1861278,221,638812
ML-DSA-87,1024,294,850918,881,2551333,216,624689
ML-DSA-87,1024,297,860720,671,1943695,218,632026
ML-DSA-87,1024,295,856603,774,2242918,225,650847
ML-DSA-87,1024,301,872871,652,1886972,217,627560
ML-DSA-87,1024,304,880904,778,2252720,219,633389
ML-DSA-87,1024,299,867245,541,1564376,216,625646
ML-DSA-87,1024,298,864230,1561,4516373,221,640001
ML-DSA-87,1024,294,852484,755,2185440,216,625820
ML-DSA-87,1024,338,979098,912,2638478,216,625878
ML-DSA-87,1024,294,850977,516,1495965,220,636434
ML-DSA-87,1024,297,859561,411,1191320,220,636347
ML-DSA-87,1024,295,855384,675,1953498,216,625879
ML-DSA-87,1024,302,876264,1121,3245186,220,636724
ML-DSA-87,1024,299,866636,648,1876069,217,629851
ML-DSA-87,1024,297,860575,859,2485416,220,637971
ML-DSA-87,1024,307,887835,647,1873197,216,627298
ML-DSA-87,1024,294,849062,1952,5650477,216,626226
ML-DSA-87,1024,295,855326,644,1865454,218,631330
ML-DSA-87,1024,298,863621,644,1863308,216,623993
ML-DSA-87,1024,299,867158,672,1945407,218,628546
ML-DSA-87,1024,299,866753,411,1189812,218,629010
ML-DSA-87,1024,300,869478,671,1942797,218,630721
ML-DSA-87,1024,295,853209,646,1868672,226,654529
ML-DSA-87,1024,301,872697,515,1490425,216,624341
ML-DSA-87,1024,300,867825,410,1186710,216,624748
ML-DSA-87,1024,293,846104,539,1562346,220,635362
ML-DSA-87,1024,294,851498,410,1187956,219,634607
ML-DSA-87,1024,294,853673,409,1186680,219,635042
ML-DSA-87,1024,300,870203,413,1194220,220,635564
ML-DSA-87,1024,295,852658,644,1864353,215,624486
ML-DSA-87,1024,300,868608,410,1186535,215,624167
ML-DSA-87,1024,300,867042,541,1565101,215,624457
ML-DSA-87,1024,324,937860,1278,3698079,215,624486
ML-DSA-87,1024,328,950940,661,1911187,223,646729
ML-DSA-87,1024,317,915733,1001,2898463,218,630373
ML-DSA-87,1024,301,873451,648,1873458,219,634346
ML-DSA-87,1024,306,887980,1071,3099578,217,627647
ML-DSA-87,1024,330,955521,527,1525226,223,644699
ML-DSA-87,1024,337,976488,868,2512125,219,632606
ML-DSA-87,1024,326,945081,783,2265974,221,640552
ML-DSA-87,1024,323,936178,628,1817749,218,631330
ML-DSA-87,1024,329,955115,992,2870478,234,677005
ML-DSA-87,1024,320,928609,419,1211736,216,626545
ML-DSA-87,1024,328,948619,1817,5259963,217,627879
ML-DSA-87,1024,328,950765,411,1188796,216,625965
ML-DSA-87,1024,321,931161,426,1231484,222,644120
ML-DSA-87,1024,308,891344,977,2827442,222,643626
ML-DSA-87,1024,312,904597,867,2507427,219,633650
ML-DSA-87,1024,310,898362,416,1201644,219,634636
ML-DSA-87,1024,306,885428,417,1206922,219,633940
ML-DSA-87,1024,307,888589,1177,3405876,220,635999
ML-DSA-87,1024,315,911731,1129,3267981,217,630082
ML-DSA-87,1024,316,917039,1363,3945276,216,625617
ML-DSA-87,1024,321,930320,417,1207300,222,641828
ML-DSA-87,1024,310,899203,420,1213447,222,643046
ML-DSA-87,1024,317,917561,417,1207995,218,630315
ML-DSA-87,1024,321,929450,1315,3805090,218,632722
ML-DSA-87,1024,322,933017,914,2645265,218,629851
ML-DSA-87,1024,322,930639,660,1911071,218,631388
ML-DSA-87,1024,308,890242,2418,6998425,219,634868
ML-DSA-87,1024,326,945748,654,1890858,219,634346
ML-DSA-87,1024,318,920257,894,2589642,218,630257
ML-DSA-87,1024,311,902219,442,1280205,218,631214
ML-DSA-87,1024,339,981331,1154,3339641,220,637884
ML-DSA-87,1024,333,963960,2607,7547047,219,635563
ML-DSA-87,1024,347,1003197,421,1219740,219,632374
ML-DSA-87,1024,320,929334,419,1212693,218,631040
ML-DSA-87,1024,333,964395,1079,3124576,222,640581
ML-DSA-87,1024,333,963815,547,1584879,218,629532
ML-DSA-87,1024,321,930523,1211,3506013,222,642003
ML-DSA-87,1024,339,980809,1614,4673437,222,642321
ML-DSA-87,1024,340,985653,685,1985630,217,629387
ML-DSA-87,1024,327,945342,561,1624290,221,640901
ML-DSA-87,1024,339,981708,422,1222350,220,638030
ML-DSA-87,1024,324,939832,419,1213070,225,651427
ML-DSA-87,1024,326,946213,420,1214781,226,652993
ML-DSA-87,1024,333,963757,634,1834714,217,630054
ML-DSA-87,1024,328,949054,530,1533114,221,640088
ML-DSA-87,1024,339,979852,633,1834367,223,645801
ML-DSA-87,1024,329,953404,684,1980527,217,630982
ML-DSA-87,1024,320,926927,546,1580935,222,642842
ML-DSA-87,1024,323,937454,418,1208516,221,639247
ML-DSA-87,1024,319,924259,1054,3049524,219,635360
ML-DSA-87,1024,342,990408,1756,5083961,218,633244
ML-DSA-87,1024,337,974458,914,2645728,230,665115
ML-DSA-87,1024,335,972254,953,2757841,220,636753
ML-DSA-87,1024,304,881020,415,1201151,219,633418
ML-DSA-87,1024,307,887226,520,1506579,221,640291
ML-DSA-87,1024,304,879338,544,1573454,221,640494
ML-DSA-87,1024,302,876467,520,1504433,217,629677
ML-DSA-87,1024,300,868057,1018,2946574,219,633969
ML-DSA-87,1024,300,870929,688,1990937,222,642436
ML-DSA-87,1024,326,943254,411,1189840,217,629445
ML-DSA-87,1024,302,873045,1771,5126533,216,625850
ML-DSA-87,1024,296,855326,651,1886247,217,629387
ML-DSA-87,1024,301,871392,649,1878765,218,632634
ML-DSA-87,1024,302,875481,830,2401055,221,639595
ML-DSA-87,1024,294,852513,523,1512089,218,633273
ML-DSA-87,1024,294,852281,543,1572264,219,632896
ML-DSA-87,1024,297,860749,515,1490716,218,629503
ML-DSA-87,1024,298,863185,412,1190913,216,626747
ML-DSA-87,1024,301,871828,519,1503273,218,629068
ML-DSA-87,1024,301,872987,886,2563455,243,705251
ML-DSA-87,1024,297,861010,416,1203848,221,637797
ML-DSA-87,1024,302,874757,623,1800871,216,626110
ML-DSA-87,1024,303,877917,410,1187578,217,626226
ML-DSA-87,1024,300,868550,540,1562201,216,625704
ML-DSA-87,1024,306,886849,780,2256605,222,644119
ML-DSA-87,1024,302,875250,782,2262842,218,629996
ML-DSA-87,1024,298,861562,1228,3554240,219,634723
ML-DSA-87,1024,295,852281,513,1485497,219,635013
ML-DSA-87,1024,297,861155,1880,5439994,219,634839
ML-DSA-87,1024,299,866346,966,2795833,216,625878
ML-DSA-87,1024,295,853992,415,1200890,248,718011
ML-DSA-87,1024,300,866636,419,1212663,216,626892
ML-DSA-87,1024,298,862489,413,1196570,218,631243
ML-DSA-87,1024,309,893954,541,1566435,217,629678
ML-DSA-87,1024,303,875104,540,1565652,217,630285
ML-DSA-87,1024,295,856400,411,1190044,217,629706
ML-DSA-87,1024,299,866201,620,1795709,220,636289
ML-DSA-87,1024,300,868231,1013,2931697,216,625529
ML-DSA-87,1024,297,860836,939,2718431,216,626400
ML-DSA-87,1024,296,859328,412,1192567,217,625936
ML-DSA-87,1024,297,858806,1068,3091835,217,626951
ML-DSA-87,1024,303,877163,730,2114041,216,625617
ML-DSA-87,1024,294,852252,411,1187985,217,628922
ML-DSA-87,1024,303,877077,1410,4080271,216,626428
ML-DSA-87,1024,295,852803,412,1192915,216,626110
ML-DSA-87,1024,295,854775,418,1208778,216,625965
ML-DSA-87,1024,296,857617,411,1191320,216,625472
ML-DSA-87,1024,295,856022,516,1493964,220,634897
ML-DSA-87,1024,295,853180,651,1886421,217,625647
ML-DSA-87,1024,299,866636,905,2618324,219,634491
ML-DSA-87,1024,299,865476,725,2100644,219,633099
ML-DSA-87,1024,297,858661,1141,3303795,221,639247
ML-DSA-87,1024,297,861446,514,1488918,217,629357
ML-DSA-87,1024,298,862750,1462,4231592,241,697595
ML-DSA-87,1024,294,851846,625,1810325,217,625936
ML-DSA-87,1024,298,861706,780,2257970,216,625762
ML-DSA-87,1024,304,879106,1145,3313569,216,625066
ML-DSA-87,1024,303,879744,540,1561882,217,629155
ML-DSA-87,1024,317,916719,418,1211591,217,629010
ML-DSA-87,1024,301,871508,777,2251212,217,629590
ML-DSA-87,1024,295,853731,541,1568581,220,634375
ML-DSA-87,1024,301,871247,413,1193988,219,634897
