Algoritmo,n,Keygen_us,Keygen_ciclos,Sign_us,Sign_ciclos,Verify_us,Verify_ciclos
ML-DSA-44,512,177,511763,886,2565775,87,249603
ML-DSA-44,512,174,505673,834,2415207,87,249922
ML-DSA-44,512,211,611291,230,664536,86,249951
ML-DSA-44,512,177,512372,230,666623,88,255287
ML-DSA-44,512,175,504629,227,659402,87,249806
ML-DSA-44,512,181,523798,365,1057688,86,249051
ML-DSA-44,512,177,511212,368,1066359,90,260304
ML-DSA-44,512,173,500192,294,850309,86,249139
ML-DSA-44,512,182,527017,353,1019525,86,249574
ML-DSA-44,512,175,507819,712,2059928,86,249632
ML-DSA-44,512,175,508312,295,852426,89,258303
ML-DSA-44,512,193,557061,824,2384814,86,248995
ML-DSA-44,512,175,507529,285,822933,90,260391
ML-DSA-44,512,177,514460,668,1932734,87,250647
ML-DSA-44,512,176,508660,281,813160,87,253691
ML-DSA-44,512,180,521159,927,2683196,88,254215
ML-DSA-44,512,178,514402,335,970861,87,249951
ML-DSA-44,512,180,519854,225,652442,87,250066
ML-DSA-44,512,177,514489,576,1666543,86,249747
ML-DSA-44,512,174,503527,285,825136,88,253053
ML-DSA-44,512,176,509124,226,655052,86,249835
ML-DSA-44,512,178,517737,370,1070129,86,249139
ML-DSA-44,512,177,513155,284,822817,86,249835
ML-DSA-44,512,176,507587,295,854137,86,249400
ML-DSA-44,512,180,521333,393,1137554,86,248935
ML-DSA-44,512,177,514547,639,1847677,86,249313
ML-DSA-44,512,177,513996,229,664071,87,249428
ML-DSA-44,512,177,511270,226,654124,86,249661
ML-DSA-44,512,178,517389,227,655835,88,253518
ML-DSA-44,512,175,508428,1272,3682188,87,249197
ML-DSA-44,512,225,650789,312,902712,87,251169
ML-DSA-44,512,190,549811,451,1304536,88,255664
ML-DSA-44,512,176,512111,453,1310916,86,249545
ML-DSA-44,512,176,509298,857,2481676,87,250183
ML-DSA-44,512,175,508631,698,2021010,88,254156
ML-DSA-44,512,179,518636,353,1020945,86,249575
ML-DSA-44,512,176,510313,285,827022,86,249167
ML-DSA-44,512,175,505297,773,2238191,90,260160
ML-DSA-44,512,178,513242,293,848221,86,250096
ML-DSA-44,512,171,494160,942,2726869,90,259927
ML-DSA-44,512,178,516461,226,653370,86,249082
ML-DSA-44,512,181,525770,594,1722252,87,253460
ML-DSA-44,512,192,555727,792,2293697,88,254997
ML-DSA-44,512,264,765397,717,2076226,133,384308
ML-DSA-44,512,443,1284294,337,976778,89,256505
ML-DSA-44,512,194,562136,290,840014,87,252067
ML-DSA-44,512,416,1204602,997,2884340,90,262596
ML-DSA-44,512,202,584698,229,662911,86,249574
ML-DSA-44,512,195,566515,532,1540073,87,249749
ML-DSA-44,512,185,534470,488,1413344,86,249429
ML-DSA-44,512,204,590469,355,1027498,87,250851
ML-DSA-44,512,194,562107,973,2815813,86,250008
ML-DSA-44,512,230,664071,462,1337509,86,250009
ML-DSA-44,512,239,691592,236,683298,87,251516
ML-DSA-44,512,199,577912,375,1084454,86,250125
ML-DSA-44,512,208,602301,339,981997,89,257520
ML-DSA-44,512,241,698784,718,2078894,86,250212
ML-DSA-44,512,180,522783,1004,2904495,88,256767
ML-DSA-44,512,183,529105,228,659605,86,250937
ML-DSA-44,512,192,556742,354,1025788,197,570372
ML-DSA-44,512,471,1366451,494,1427409,134,390398
ML-DSA-44,512,199,576259,419,1213534,86,249691
ML-DSA-44,512,182,526901,234,675729,86,249545
ML-DSA-44,512,183,532759,233,672712,86,249864
ML-DSA-44,512,244,706527,501,1450087,127,368329
ML-DSA-44,512,433,1254917,891,2577723,86,250531
ML-DSA-44,512,197,571532,725,2098121,86,249719
ML-DSA-44,512,207,598966,364,1052178,86,250009
ML-DSA-44,512,215,623529,534,1546888,87,250212
ML-DSA-44,512,222,644177,231,667696,87,250677
ML-DSA-44,512,200,579507,362,1048698,86,249341
ML-DSA-44,512,222,643307,429,1240562,87,252677
ML-DSA-44,512,212,613988,359,1039214,87,249544
ML-DSA-44,512,208,603954,295,853267,88,255084
ML-DSA-44,512,212,613901,296,857907,87,249864
ML-DSA-44,512,193,559352,236,681761,103,298468
ML-DSA-44,512,213,617294,237,688373,87,250126
ML-DSA-44,512,180,519361,296,858661,87,249690
ML-DSA-44,512,211,611088,293,847410,97,281938
ML-DSA-44,512,230,667464,513,1483727,87,252560
ML-DSA-44,512,220,635187,495,1433093,87,251662
ML-DSA-44,512,228,658735,234,678078,87,251285
ML-DSA-44,512,197,570285,563,1631424,88,254272
ML-DSA-44,512,273,791584,425,1230122,128,370938
ML-DSA-44,512,269,777635,356,1030573,126,365516
ML-DSA-44,512,247,713835,451,1307668,133,382451
ML-DSA-44,512,205,593572,301,869652,99,286491
ML-DSA-44,512,593,1718250,445,1289746,128,370562
ML-DSA-44,512,237,687126,1182,3423073,99,284896
ML-DSA-44,512,576,1670632,830,2403549,130,375985
ML-DSA-44,512,265,766354,690,1997520,124,360905
ML-DSA-44,512,487,1410386,422,1222553,133,384133
ML-DSA-44,512,326,946183,584,1690903,260,752927
ML-DSA-44,512,283,820062,490,1419956,126,364617
ML-DSA-44,512,201,584612,306,883689,86,251198
ML-DSA-44,512,192,557293,652,1887522,87,251256
ML-DSA-44,512,216,626516,244,707630,87,250792
ML-DSA-44,512,210,607057,237,686719,98,283649
ML-DSA-44,512,270,782101,1100,3184490,126,363805
ML-DSA-44,512,265,768645,901,2607042,127,368097
ML-DSA-44,512,276,799559,492,1425379,129,371664
ML-DSA-44,512,271,786364,492,1422769,132,383351
ML-DSA-44,512,204,590208,244,704932,86,251372
ML-DSA-44,512,203,586351,305,885138,88,252010
ML-DSA-44,512,267,776040,502,1453305,126,364704
ML-DSA-44,512,595,1725906,1125,3258817,130,376536
ML-DSA-44,512,573,1660366,1231,3561258,129,374506
ML-DSA-44,512,199,578202,873,2528394,97,281300
ML-DSA-44,512,274,795296,334,966337,126,364588
ML-DSA-44,512,262,759626,714,2065409,127,368271
ML-DSA-44,512,204,590701,593,1717786,87,251982
ML-DSA-44,512,202,584872,243,702873,87,252242
ML-DSA-44,512,234,676512,453,1310539,86,250473
ML-DSA-44,512,201,582465,349,1010795,88,254155
ML-DSA-44,512,202,583452,578,1673851,86,249661
ML-DSA-44,512,447,1294270,654,1892743,86,250241
ML-DSA-44,512,221,641683,480,1389709,87,250212
ML-DSA-44,512,217,629213,408,1182736,94,272194
ML-DSA-44,512,600,1740058,801,2318579,125,360267
ML-DSA-44,512,277,802575,426,1235574,125,360847
ML-DSA-44,512,228,659257,377,1091415,87,251807
ML-DSA-44,512,218,631765,333,965206,89,256940
ML-DSA-44,512,204,591078,317,918371,93,269527
ML-DSA-44,512,187,542416,233,674250,87,250995
ML-DSA-44,512,176,510052,285,826413,87,250995
ML-DSA-44,512,168,488940,784,2268699,87,251952
ML-DSA-44,512,180,521507,572,1655958,87,250386
ML-DSA-44,512,178,516490,883,2555190,92,265988
ML-DSA-44,512,180,521768,282,815973,86,250444
ML-DSA-44,512,179,519332,424,1227251,86,250386
ML-DSA-44,512,177,513706,232,669378,86,250995
ML-DSA-44,512,183,527627,666,1928993,87,250647
ML-DSA-44,512,184,533310,409,1185347,86,251488
ML-DSA-44,512,181,523914,591,1709115,87,252444
ML-DSA-44,512,179,518085,231,667348,86,250734
ML-DSA-44,512,178,514199,231,669001,87,250791
ML-DSA-44,512,181,524871,363,1050902,86,250618
ML-DSA-44,512,177,513126,629,1819982,89,257839
ML-DSA-44,512,202,585568,634,1835583,87,252242
ML-DSA-44,512,180,520347,724,2097048,89,257926
ML-DSA-44,512,180,523334,351,1013898,86,251025
ML-DSA-44,512,179,516867,230,666072,91,262131
ML-DSA-44,512,177,514373,409,1182388,88,254794
ML-DSA-44,512,180,521855,558,1613734,90,261580
ML-DSA-44,512,181,524929,544,1574932,87,250212
ML-DSA-44,512,175,506920,491,1420246,87,250994
ML-DSA-44,512,182,526582,230,666043,87,251749
ML-DSA-44,512,180,519129,837,2424661,87,250357
ML-DSA-44,512,176,508283,471,1363406,87,252271
ML-DSA-44,512,178,516345,233,673032,87,253547
ML-DSA-44,512,181,525712,299,864664,87,252242
ML-DSA-44,512,179,518665,228,660852,91,262827
ML-DSA-44,512,171,494914,1091,3157201,87,252155
ML-DSA-44,512,181,526466,425,1230354,88,252445
ML-DSA-44,512,178,515330,455,1317673,87,252358
ML-DSA-44,512,178,513909,355,1029007,87,252561
ML-DSA-44,512,176,510284,390,1129695,87,252619
ML-DSA-44,512,184,534557,320,927536,87,252387
ML-DSA-44,512,179,518781,401,1160841,87,252562
ML-DSA-44,512,177,514576,341,985681,88,254939
ML-DSA-44,512,176,511299,295,852890,86,250444
ML-DSA-44,512,181,523131,344,995802,86,251314
ML-DSA-44,512,178,515852,369,1068592,91,261841
ML-DSA-44,512,177,512662,605,1752036,91,262131
ML-DSA-44,512,180,520057,462,1337596,90,262566
ML-DSA-44,512,184,532817,464,1342033,87,251806
ML-DSA-44,512,176,509385,231,669174,88,255113
ML-DSA-44,512,176,510545,582,1684551,87,252126
ML-DSA-44,512,177,515069,289,835374,87,252822
ML-DSA-44,512,177,512372,229,661722,87,252068
ML-DSA-44,512,179,519419,452,1307204,87,251574
ML-DSA-44,512,176,509965,232,671697,87,252010
ML-DSA-44,512,180,521304,409,1181721,87,252387
ML-DSA-44,512,180,522145,296,854920,87,251865
ML-DSA-44,512,178,514779,232,672451,90,261029
ML-DSA-44,512,177,511067,464,1344991,91,262740
ML-DSA-44,512,182,527017,283,821889,87,252503
ML-DSA-44,512,180,522174,394,1138946,95,275268
ML-DSA-44,512,196,568719,232,671611,89,258100
ML-DSA-44,512,170,492768,353,1023091,87,253229
ML-DSA-44,512,174,505238,356,1030718,87,251981
ML-DSA-44,512,178,518056,954,2760452,87,252271
ML-DSA-44,512,183,530816,411,1188535,87,252503
ML-DSA-44,512,176,508660,372,1076827,87,252561
ML-DSA-44,512,179,518491,622,1802465,88,252009
ML-DSA-44,512,170,493639,465,1345223,91,262044
ML-DSA-44,512,179,518172,587,1700067,91,261783
ML-DSA-44,512,180,521652,229,661229,86,251314
ML-DSA-44,512,184,532034,580,1678868,87,252938
ML-DSA-44,512,182,527046,303,877279,87,253692
ML-DSA-44,512,179,516374,287,831865,87,251546
ML-DSA-44,512,178,515562,229,662331,87,252881
ML-DSA-44,512,181,524146,1105,3199135,89,257260
ML-DSA-44,512,178,513213,352,1019959,87,252532
ML-DSA-44,512,181,526234,644,1864207,88,252532
ML-DSA-44,512,208,602504,411,1189725,87,252503
ML-DSA-44,512,183,531483,388,1121574,97,281097
ML-DSA-44,512,192,558627,287,833228,115,332108
ML-DSA-44,512,188,545055,355,1030168,107,308125
ML-DSA-44,512,269,778708,671,1944160,90,259984
ML-DSA-44,512,247,714386,313,907816,87,254185
ML-DSA-44,512,176,509095,423,1224496,87,251632
ML-DSA-44,512,176,510284,353,1021554,87,252735
ML-DSA-44,512,172,499090,356,1029500,86,251140
ML-DSA-44,512,178,516751,228,659054,93,267495
ML-DSA-44,512,186,538530,230,663549,87,252879
ML-DSA-44,512,177,512227,235,681326,87,252069
ML-DSA-44,512,177,515156,229,663520,87,252386
ML-DSA-44,512,184,532353,285,825195,88,256766
ML-DSA-44,512,178,515504,602,1742639,88,252155
ML-DSA-44,512,177,513039,905,2620091,87,250792
ML-DSA-44,512,181,524958,784,2269598,88,252473
ML-DSA-44,512,180,521275,409,1183460,87,252503
ML-DSA-44,512,180,520492,347,1004966,87,252155
ML-DSA-44,512,181,521768,285,825833,86,250705
ML-DSA-44,512,174,505818,227,659895,86,251285
ML-DSA-44,512,177,511705,333,964279,118,341417
ML-DSA-44,512,192,555814,677,1961850,87,252068
ML-DSA-44,512,170,494363,416,1202949,89,256360
ML-DSA-44,512,180,523044,463,1340264,91,262595
ML-DSA-44,512,180,519100,614,1777584,91,262972
ML-DSA-44,512,180,521188,229,663114,87,252329
ML-DSA-44,512,184,532005,234,678571,88,252619
ML-DSA-44,512,177,512488,284,823397,89,257840
ML-DSA-44,512,178,516664,655,1896716,88,252009
ML-DSA-44,512,179,517679,648,1876532,91,262189
ML-DSA-44,512,177,511705,531,1537609,87,251662
ML-DSA-44,512,179,519303,533,1542887,87,252039
ML-DSA-44,512,181,524059,553,1598683,87,254301
ML-DSA-44,512,182,526292,338,978576,86,250937
ML-DSA-44,512,176,510661,400,1157506,87,250908
ML-DSA-44,512,176,512285,295,851962,90,261261
ML-DSA-44,512,201,582378,286,828239,87,250879
ML-DSA-44,512,176,510661,233,677062,87,251052
ML-DSA-44,512,179,517128,227,658358,87,250734
ML-DSA-44,512,185,537428,589,1706128,87,253315
ML-DSA-44,512,191,554219,703,2034002,87,253750
ML-DSA-44,512,188,545780,288,832561,87,252330
ML-DSA-44,512,195,564456,403,1165481,87,252503
ML-DSA-44,512,290,839231,416,1204341,129,374274
ML-DSA-44,512,287,832880,420,1213940,130,377319
ML-DSA-44,512,216,625733,411,1188999,87,252503
ML-DSA-44,512,196,569560,238,689011,87,253055
ML-DSA-44,512,223,646497,394,1138917,99,288231
ML-DSA-44,512,273,791468,753,2178857,132,383119
ML-DSA-44,512,215,625327,671,1943349,87,251169
ML-DSA-44,512,419,1214984,1697,4911759,87,251517
ML-DSA-44,512,211,612654,355,1027064,91,264190
ML-DSA-44,512,202,585858,364,1055484,86,251778
ML-DSA-44,512,194,562397,232,670220,87,250560
ML-DSA-44,512,258,747533,236,682950,87,253316
ML-DSA-44,512,281,814204,345,998586,126,365864
ML-DSA-44,512,272,786857,514,1487236,128,370910
ML-DSA-44,512,211,612132,375,1083672,87,250995
ML-DSA-44,512,444,1284903,521,1507884,195,565732
ML-DSA-44,512,203,589628,411,1189609,87,251198
ML-DSA-44,512,201,582523,1137,3290978,87,249748
ML-DSA-44,512,420,1218087,430,1243926,87,251488
ML-DSA-44,512,173,499525,235,681094,87,251198
ML-DSA-44,512,195,567675,231,669493,87,251343
ML-DSA-44,512,220,635100,438,1269968,87,252068
ML-DSA-44,512,213,619063,824,2383279,101,293190
ML-DSA-44,512,281,817278,339,981824,128,370881
ML-DSA-44,512,591,1713175,1139,3295357,137,398199
ML-DSA-44,512,213,617584,1429,4136704,90,258216
ML-DSA-44,512,218,634172,287,828066,86,251487
ML-DSA-44,512,207,599952,233,674627,87,250879
ML-DSA-44,512,210,610334,443,1282322,94,270396
ML-DSA-44,512,211,612248,425,1229397,101,292146
ML-DSA-44,512,209,605636,835,2416251,86,250357
ML-DSA-44,512,208,601982,355,1026107,86,249864
ML-DSA-44,512,197,570024,357,1032921,86,249400
ML-DSA-44,512,201,582349,233,673641,96,277733
ML-DSA-44,512,185,535572,581,1680579,87,251082
ML-DSA-44,512,201,581856,284,822818,87,250792
ML-DSA-44,512,190,551493,285,823339,86,250734
ML-DSA-44,512,194,562223,638,1847242,88,256389
ML-DSA-44,512,231,669726,517,1497270,87,251982
ML-DSA-44,512,200,579884,862,2494783,96,278255
ML-DSA-44,512,273,788655,437,1266111,127,367140
ML-DSA-44,512,265,769370,635,1837092,135,389557
ML-DSA-44,512,214,619412,519,1502432,218,630895
ML-DSA-44,512,365,1056557,287,831807,87,250967
ML-DSA-44,512,271,785523,774,2240975,128,369605
ML-DSA-44,512,268,776765,851,2461723,130,377116
ML-DSA-44,512,266,770791,786,2274296,126,364066
ML-DSA-44,512,264,765020,517,1495327,128,370475
ML-DSA-44,512,268,775634,1016,2942166,127,366298
ML-DSA-44,512,502,1455104,785,2272962,91,263291
ML-DSA-44,512,212,615032,239,692375,97,280575
ML-DSA-44,512,216,623761,288,833924,87,251574
ML-DSA-44,512,180,522609,292,844973,87,251256
ML-DSA-44,512,199,576317,290,839927,91,264538
ML-DSA-44,512,264,763773,707,2047342,129,373143
ML-DSA-44,512,263,761192,354,1023468,125,363428
ML-DSA-44,512,400,1158405,288,835345,112,323118
ML-DSA-44,512,220,636231,239,691650,93,268308
ML-DSA-44,512,265,767050,340,983970,138,402142
ML-DSA-44,512,204,593137,302,874524,88,253112
ML-DSA-44,512,240,695362,409,1184563,114,329585
ML-DSA-44,512,233,674627,591,1711087,117,338662
ML-DSA-44,512,257,742835,523,1514814,94,272397
ML-DSA-44,512,192,556887,485,1406065,93,267989
ML-DSA-44,512,219,634056,331,956652,88,254417
ML-DSA-44,512,287,831952,418,1208343,126,365429
ML-DSA-44,512,205,593746,306,885950,93,269816
ML-DSA-44,512,281,812493,254,735671,87,253083
ML-DSA-44,512,204,591078,257,744372,87,252966
ML-DSA-44,512,207,600068,719,2078662,86,250966
ML-DSA-44,512,205,592412,570,1651550,89,257375
ML-DSA-44,512,291,843552,233,676135,88,252155
ML-DSA-44,512,199,576868,237,685734,87,251082
ML-DSA-44,512,257,745648,506,1463746,123,355076
ML-DSA-44,512,200,579943,250,722999,94,272165
ML-DSA-44,512,195,566979,244,705918,87,251865
ML-DSA-44,512,217,628024,369,1070448,87,252039
ML-DSA-44,512,216,624544,295,855065,87,250154
ML-DSA-44,512,194,561063,459,1327649,90,260536
ML-DSA-44,512,219,635129,832,2409030,87,252589
ML-DSA-44,512,213,617352,365,1055658,87,252735
ML-DSA-44,512,212,615264,231,668392,104,300527
ML-DSA-44,512,580,1681159,360,1041941,128,370446
ML-DSA-44,512,263,763193,668,1933459,126,364646
ML-DSA-44,512,278,805968,432,1249842,130,375607
ML-DSA-44,512,263,763831,605,1750991,130,376275
ML-DSA-44,512,274,795238,1180,3413995,129,375463
ML-DSA-44,512,214,617729,2689,7783541,87,253489
ML-DSA-44,512,205,595341,297,859792,87,250270
ML-DSA-44,512,180,523363,295,855906,86,249661
ML-DSA-44,512,168,487577,288,832184,88,255259
ML-DSA-44,512,177,512430,408,1179517,87,251401
ML-DSA-44,512,177,512430,283,818207,86,250792
ML-DSA-44,512,177,514518,289,835287,86,250763
ML-DSA-44,512,176,510516,283,817074,86,250995
ML-DSA-44,512,179,520434,296,855297,87,251547
ML-DSA-44,512,177,512807,409,1186129,89,255403
ML-DSA-44,512,177,512720,300,866926,86,251226
ML-DSA-44,512,176,508776,738,2137445,89,259898
ML-DSA-44,512,177,510777,1393,4033320,87,251139
ML-DSA-44,512,179,516635,226,654414,86,251053
ML-DSA-44,512,175,507065,232,671205,87,251459
ML-DSA-44,512,176,509878,337,975646,87,250560
ML-DSA-44,512,176,509008,232,670828,87,252126
ML-DSA-44,512,179,518462,481,1394320,87,251952
ML-DSA-44,512,180,521652,496,1435848,115,332108
ML-DSA-44,512,196,569647,229,663665,87,252561
ML-DSA-44,512,179,518346,733,2122162,90,261377
ML-DSA-44,512,179,516432,473,1368974,86,251256
ML-DSA-44,512,184,533716,638,1848112,87,250995
ML-DSA-44,512,188,544446,284,822527,87,251517
ML-DSA-44,512,176,508544,580,1679796,88,252445
ML-DSA-44,512,176,510951,328,950011,91,261986
ML-DSA-44,512,179,518317,464,1343831,91,262682
ML-DSA-44,512,183,529482,795,2302803,91,263059
ML-DSA-44,512,179,519361,284,820438,87,251923
ML-DSA-44,512,182,527539,232,669987,87,251981
ML-DSA-44,512,179,516693,427,1237198,87,252097
ML-DSA-44,512,177,513735,284,823049,88,252299
ML-DSA-44,512,181,524755,517,1497618,87,251719
ML-DSA-44,512,186,539400,234,675729,87,252213
ML-DSA-44,512,175,506775,228,661258,91,262682
ML-DSA-44,512,174,505876,230,663288,87,251720
ML-DSA-44,512,170,492362,483,1397684,87,252009
ML-DSA-44,512,181,523566,867,2509747,87,251575
ML-DSA-44,512,181,523856,934,2702829,92,265843
ML-DSA-44,512,187,543982,892,2579492,88,255896
ML-DSA-44,512,179,517824,296,855703,90,261029
ML-DSA-44,512,181,523914,476,1378834,87,252010
ML-DSA-44,512,185,536384,364,1054527,87,251923
ML-DSA-44,512,177,512807,810,2344853,88,252794
ML-DSA-44,512,184,532672,633,1833148,87,251546
ML-DSA-44,512,182,526495,398,1151155,87,251547
ML-DSA-44,512,178,514518,233,674163,88,256534
ML-DSA-44,512,179,517592,416,1205733,87,250444
ML-DSA-44,512,183,529047,697,2018313,91,262131
ML-DSA-44,512,181,522522,488,1412793,88,256302
ML-DSA-44,512,177,513648,479,1386345,87,252591
ML-DSA-44,512,179,519796,291,841900,87,252764
ML-DSA-44,512,179,519303,228,659634,91,261899
ML-DSA-44,512,183,528496,642,1858031,90,262334
ML-DSA-44,512,182,525364,228,659924,87,252127
ML-DSA-44,512,179,519274,736,2131239,87,250357
ML-DSA-44,512,187,541169,311,899841,114,330455
ML-DSA-44,512,193,558047,233,675729,87,251430
ML-DSA-44,512,170,492739,726,2102587,88,252328
ML-DSA-44,512,178,516200,229,661374,87,252445
ML-DSA-44,512,182,527336,284,820903,87,251807
ML-DSA-44,512,177,512633,272,787582,89,257955
ML-DSA-44,512,182,528496,296,856718,87,251720
ML-DSA-44,512,183,531570,232,673873,87,251720
ML-DSA-44,512,179,519970,228,660011,91,262566
ML-DSA-44,512,177,513677,431,1248943,88,255084
ML-DSA-44,512,179,518810,357,1035067,87,252416
ML-DSA-44,512,177,511444,359,1039824,87,251053
ML-DSA-44,512,177,512459,367,1062038,88,254272
ML-DSA-44,512,178,514866,673,1948945,88,252184
ML-DSA-44,512,179,515997,227,659343,87,252010
ML-DSA-44,512,185,536645,288,833634,87,252097
ML-DSA-44,512,180,519854,483,1398380,88,255983
